id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
1905,"United States",Detroit,"North America",DET-IX,http://www.detroitix.com/,Active,20150331,0,42.34453,-83.05988,41,323800000,89930000,40000000,0.000000,No,2021-09-03,8,64,30,33,221,9,http://www.detroitix.com/,No,,254
1895,Turkey,Istanbul,Europe,"DE-CIX Istanbul",https://www.de-cix.net/en/locations/turkey/istanbul,Active,20150000,14633,40.97000,28.82000,35,293300000,84500000,32000000,0.000000,Yes,2021-09-03,1,65,1,117,243,32,https://www.de-cix.net/en/locations/turkey/istanbul/connected-networks,Yes,IST,387
1935,"United States",Dallas,"North America","DE-CIX Dallas",https://www.de-cix.net/en/locations/united-states/dallas,Active,20161115,0,32.77000,-96.77000,104,281900000,83600000,47000000,0.000000,No,2021-09-03,9,68,11,12,92,10,https://www.de-cix.net/en/locations/united-states/dallas/connected-networks,No,DAL,254
1919,Germany,Düsseldorf,Europe,"DE-CIX Düsseldorf",https://www.de-cix.net/en/locations/germany/dusseldorf,Active,20110000,252339,51.28000,6.76000,261,271900000,142100000,100000000,0.000000,Yes,2021-09-03,4,71,2,18,29,36,https://www.de-cix.net/en/locations/germany/dusseldorf/connected-networks,No,,387
1616,Canada,Montreal,"North America","Quebec Internet Exchange",https://qix.ca/?lang=en,Active,20130100,132613,45.47000,-73.75000,73,269773000,90540000,42000000,0.000000,Yes,2021-09-03,2,72,2,20,135,11,https://qix.ca/members?lang=en,Yes,YUL,254
1781,Denmark,Copenhagen,Europe,"Netnod Copenhagen",https://www.netnod.se/,Active,20140500,0,55.67000,12.57000,50,234815000,104220000,30000000,0.000000,No,2021-09-03,1,79,1,88,182,40,https://www.netnod.se/ix/networks,No,,387
1832,Brazil,Curitiba,"Latin America","Ponto de Troca de Trafego do Curitiba",https://ix.br/adesao/pr,Active,20070000,0,-25.52000,-49.17000,166,223840000,107000000,20000000,0.000000,No,2021-09-03,8,84,6,7,56,11,https://ix.br/particip/pr,No,,137
1845,"United States",Miami,"North America","South Florida Internet Exchange",https://www.communityix.org/,Active,20140000,0,25.83000,-80.29000,101,216000000,0,0,0.000000,No,2017-10-12,13,86,12,13,99,15,https://www.communityix.org/index.php/about-fl-ix/fl-ix-networks/,No,,254
1656,France,Marseille,Europe,"France-IX Marseille",https://www.franceix.net/en/,Active,20110000,344840,43.45000,5.23000,445,179090000,93400000,35000000,0.000000,Yes,2021-09-03,2,92,1,8,14,48,https://www.franceix.net/en/france-ix-marseille/members-in-marseille/,Yes,MRS,387
1901,"United States",Denver,"North America","Interconnection eXchange Denver",https://ix-denver.org/,Active,20150000,234189,39.75000,-105.00000,46,158793995,94517540,42432949,0.000000,Yes,2021-10-05,14,96,25,28,200,16,https://ix-denver.org/members/,Yes,DEN,254
1916,Australia,Sydney,Asia-Pacific,"Megaport IX Sydney",https://www.megaport.com/marketplace/,Active,20130900,122265,-33.95000,151.17999,304,148000000,0,48000000,0.000000,Yes,0000-00-00,2,101,1,3,19,17,https://www.megaport.com/services/internet-exchange/#connected-networks,Yes,SYD,253
1880,"New Zealand",Auckland,Asia-Pacific,"Auckland Internet Exchange",https://ix.nz/,Active,20141107,0,-37.02000,174.80000,73,146600000,0,26000000,0.000000,No,2018-10-08,1,102,4,30,135,18,https://ix.nz/service/peering/,No,,253
1860,Russia,Ufa,Europe,"DataIX Ufa",http://www.dataix.ru/,Active,20130000,0,54.73880,55.97210,94,130000000,0,20000000,0.000000,No,2020-02-13,5,105,9,54,104,55,http://www.dataix.ru/eng/members/,No,,387
1872,"United States","Salt Lake City","North America","Salt Lake Internet Exchange",http://www.slix.net/,Active,20140000,0,40.77000,-111.90000,30,115165601,64773976,32604720,0.000000,Yes,2021-10-05,16,109,36,40,260,18,http://www.slix.net/,No,SLC,254
2002,"United States",McAllen,"North America","MEX-IX McAllen",https://www.mdcdatacenters.com/services/interconnection/internet-exchange-point/,Active,20171000,0,26.17580,-98.23860,11,114000000,0,0,0.000000,No,0000-00-00,17,110,64,72,433,19,,No,,254
2225,Australia,Sydney,Asia-Pacific,"EdgeIX Sydney",https://www.edgeix.net/,Active,,,-33.95000,151.17999,76,112998950,70590580,29033457,0.000000,No,2021-10-05,4,111,10,28,128,20,,No,,253
1900,"United States",Omaha,"North America",OmahaIX,http://www.omahaix.com/,Active,20140100,0,41.25240,-95.99800,20,105390000,80530000,50000000,0.000000,No,2021-09-03,18,112,48,54,328,20,http://www.omahaix.com/?page=participants&v=all,No,,254
1866,Thailand,Bangkok,Asia-Pacific,"Bangkok Neutral Internet Exchange",https://bknix.co.th/en/index.php,Active,20150209,14594,13.92000,100.60000,37,104413106,45747516,15900204,0.065400,Yes,2021-09-30,1,113,1,55,239,21,https://bknix.co.th/en/members,Yes,BKK,253
1894,France,Marseille,Europe,"DE-CIX Marseille",https://www.de-cix.net/en/locations/france/marseille,Active,20150900,0,43.45000,5.23000,104,103000000,43000000,19000000,0.000000,Yes,2021-09-03,3,114,4,47,92,57,https://www.de-cix.net/en/locations/france/marseille/connected-networks,Yes,MRS,387
1867,Russia,Krasnodar,Europe,"Sea-IX Internet exchange",http://sea-ix.ru/,Active,20121008,0,45.03930,38.98720,47,90400000,32100000,7350000,0.000000,No,2021-09-03,7,118,19,95,195,61,http://sea-ix.ru/participants.shtml,No,,387
1472,Australia,Brisbane,Asia-Pacific,"IX Australia (Brisbane QLD)",https://www.ix.asn.au/peering/,Active,20110000,0,-27.38000,153.10001,85,87600000,17300000,12800000,0.000000,No,2021-08-03,5,119,9,24,117,22,https://www.ix.asn.au/peers-qld/,No,,253
1474,Tunisia,Tunis,Africa,"Tunisian Internet Exchange Point",http://www.ati.tn/?page_id=1618&lang=en,Active,20110000,1426,36.81881,10.16596,5,0,0,0,0.000000,Yes,2015-03-05,1,121,1,32,477,5,,Yes,TUN,82
2172,"United States",Atlanta,"North America","Community IX - Atlanta",http://www.communityix.org,Active,20190000,,33.86000,-84.40000,3,84089667,65392870,36699374,0.000000,No,2021-10-04,19,122,92,107,642,21,https://www.communityix.org/index.php/cix-atl/cix-atl-networks-traffic/,No,,254
1847,"United States",Chicago,"North America","AMS-IX Chicago",https://chi.ams-ix.net/,Active,20141007,122032,41.85000,-87.65000,25,72217000,64004000,20065000,0.318730,Yes,2021-09-03,21,129,38,43,287,23,https://chi.ams-ix.net/connected_parties,Yes,ORD,254
2233,"South Korea",Seoul,Asia-Pacific,"Korea Internet Exchange (SejongTelecom)",https://www.sejongtelecom.net/en/pages/service/data_network_nix,Active,20170400,,37.50000,126.93000,17,70000000,0,0,0.000000,No,0000-00-00,2,131,4,76,348,27,,No,,253
2012,Lithuania,Vilnius,Europe,"Baltic Internet Exchange",https://www.balt.net/other-services/balt-ix-internet-exchange/,Active,20170000,0,54.63000,25.28000,55,68200000,35000000,10000000,0.000000,No,2021-08-31,1,135,1,79,168,65,https://www.balt.net/other-services/balt-ix-internet-exchange/,No,,387
2028,"Saudi Arabia",Riyadh,Europe,"Saudi Arabia Internet Exchange",https://www.saix.sa,Active,20170500,0,24.72000,46.72000,12,47400000,39100000,37600000,0.000000,Yes,2020-09-07,1,137,1,185,415,66,https://www.saix.sa/members/member-list/,Yes,RUH,387
2061,Philippines,Manila,Asia-Pacific,GetaFIX,https://getafix.ph/,Active,20180000,0,14.58000,120.95000,46,64447181,47210143,18121565,0.000000,Yes,2021-10-05,2,138,2,47,200,29,https://getafix.ph/,No,MNL2,253
1913,China,Beijing,Asia-Pacific,"CHN IX",http://www.chn-ix.net/,Active,20151201,0,39.93000,116.28000,20,60000000,0,0,0.000000,No,0000-00-00,4,141,6,69,328,30,,No,,253
2180,Kyrgyzstan,Bishkek,Asia-Pacific,SR-IX,sr-ix.asia,Active,20190911,,42.87679,74.45178,9,57500000,0,16600000,0.000000,No,0000-00-00,1,142,1,103,477,31,"ElCat Ltd.",No,,253
1948,India,Mumbai,Asia-Pacific,"AMS-IX India",https://ams-ix.in/,Active,20170202,0,19.00000,72.80000,48,55569000,22600000,6000000,0.000000,No,2021-09-03,3,143,4,43,190,32,https://ams-ix.in/connected_parties,No,,253
2210,Australia,Melbourne,Asia-Pacific,"EdgeIX Melbourne",https://www.edgeix.net/,Active,,,-37.82000,144.97000,33,55209932,27101907,7024475,0.000000,No,2021-10-05,7,144,15,58,250,33,,No,,253
1990,Germany,Berlin,Europe,Community-IX,https://www.community-ix.de/,Active,20160000,0,52.38000,13.52000,39,51462605,39088116,27115123,0.000000,No,2021-10-05,7,147,16,108,229,71,https://www.community-ix.de/peers/,No,,387
1802,Canada,Vancouver,"North America","Vancouver Internet Exchange",http://www.vanix.ca/,Active,20131130,0,49.18000,-123.17000,63,50000000,0,23000000,0.000000,No,2018-10-22,3,148,3,26,153,26,http://www.vanix.ca/participants/,No,,254
1883,"United States",Chicago,"North America","United IX Chicago",https://unitedix.net/,Active,20140000,240155,41.85000,-87.65000,40,48000000,0,0,0.000000,Yes,0000-00-00,24,150,31,34,225,27,https://unitedix.net/location/chicago/networks,Yes,ORD,254
1461,Canada,Calgary,"North America","Calgary Internet Exchange",https://www.yycix.ca/,Active,20130103,232142,51.05440,-114.06690,38,46500000,36900000,19600000,0.000000,Yes,2021-09-03,4,152,4,36,233,28,https://yycix.ca/peers.html,Yes,YYC,254
2282,Indonesia,Jakarta,Asia-Pacific,"Batam Internet Exchange - Jakarta",https://batamix.net/,Active,20200101,,-6.17444,106.82944,29,44554060,25242666,0,0.000000,No,2021-10-04,2,155,6,61,266,34,https://bgp.he.net/exchange/BatamIX,No,,253
1576,Lithuania,Vilnius,Europe,"Lithuania Internet Exchange",http://www.lixp.lt/en,Active,20100000,177403,54.63000,25.28000,18,37000000,27000000,19000000,0.000000,Yes,2019-06-03,2,162,3,154,342,77,http://lixp.lt/en/network/member,Yes,VNO,387
1808,Brazil,Lajeado,"Latin America","Ponto de Troca de Trafego do Lajeado",https://ix.br/adesao/laj,Active,20130300,0,-29.45960,-51.96490,32,36710000,17300000,4000000,0.000000,No,2021-09-03,12,163,22,29,254,16,https://ix.br/particip/laj,No,,137
1958,Australia,Melbourne,Asia-Pacific,"Megaport IX Melbourne",https://www.megaport.com/megaport-exchange/,Active,20130900,210901,-37.82000,144.97000,155,36000000,23300000,10000000,0.000000,Yes,0000-00-00,8,164,4,13,61,35,https://www.megaport.com/services/ix-connected-networks/,Yes,SYD,253
1879,"New Zealand",Auckland,Asia-Pacific,"MegaPort-IX Auckland",https://www.megaport.com/,Active,20141120,104338,-37.02000,174.80000,94,36000000,12400000,10000000,0.000000,Yes,0000-00-00,2,164,1,20,104,35,,Yes,SYD,253
1906,Cambodia,"Phnom Penh",Asia-Pacific,"Cambodian Network Exchange",http://cnx.net.kh/,Active,20081201,7745,11.55000,104.85000,29,35000000,3500000,2000000,0.000000,Yes,2021-09-03,1,167,1,61,266,37,http://cnx.net.kh/member/,Yes,PNH,253
1856,Germany,Dortmund,Europe,"Dortmund Internet exchange",https://www.do-ix.net/,Active,20130901,0,51.51610,7.46830,11,33964435,17780860,5314962,0.000000,Yes,2021-10-05,8,169,22,190,433,79,https://www.do-ix.net/members/,No,DTM,387
2133,"United States","St. Louis","North America","Saint Louis Internet Exchange",http://www.stlix.net/,Active,20190000,0,38.58000,-90.20000,23,33000000,0,2000000,0.000000,No,2021-08-31,26,171,42,48,298,30,,No,,254
1915,Singapore,Singapore,Asia-Pacific,"MegaPort IX Singapore",https://www.megaport.com/,Active,0,0,1.37000,103.98000,41,30000000,15000000,8500000,0.000000,Yes,0000-00-00,3,174,4,52,221,38,https://www.megaport.com/services/internet-exchange/,Yes,QPG,253
2171,Kazakhstan,Astana,Europe,"Kazakhstan Internet Exchange",http://sts.kz/,Active,,,51.14761,71.19920,13,30000000,0,0,0.000000,No,2021-08-31,1,174,1,173,392,81,"State Technical Service KZ",No,,387
2150,"United States",Davenport,"North America","Quad Cities Internet Exchange",https://www.qcix.net/,Active,20200111,,41.54119,-90.65902,44,29243847,17145238,3966598,0.000000,Yes,2021-10-05,27,177,28,31,209,31,https://www.qcix.net/,Yes,DVN,254
1840,"South Africa",Durban,Africa,"NAPAfrica Durban",https://www.napafrica.net/,Active,20140000,10700,-29.97000,30.95000,107,28480665,21524740,9108731,0.000000,Yes,2021-10-05,6,179,4,4,90,11,https://www.napafrica.net/peering-clients/,Yes,DUR,82
1891,"United States",Indianapolis,"North America",Midwest-IX,https://www.midwest-ix.com/,Active,20150000,984653,39.77511,-86.10947,25,28000000,0,4000000,0.000000,Yes,2020-01-17,28,180,38,43,287,32,https://www.midwest-ix.com/members.html,Yes,ORD,254
2217,Australia,Perth,Asia-Pacific,"EdgeIX Perth",https://www.edgeix.net/,Active,,,-31.93000,115.95000,48,27727941,16357031,5593701,0.000000,No,2021-10-05,9,181,13,43,190,39,,No,,253
1484,"United States",Phoenix,"North America",Phoenix-IX,http://phoenix-ix.net/,Active,20120901,120287,33.45070,-112.06840,64,16900000,0,0,0.000000,Yes,2017-05-04,29,182,23,25,148,33,http://phoenix-ix.net/participants.html,Yes,PHX,254
2207,Nepal,Lalitpur,Asia-Pacific,"Nepal Internet Exchange - Jawalakhel",https://www.npix.net.np,Active,,,27.66440,85.31879,30,25932004,3381976,237475,0.000000,No,2021-10-05,1,185,2,60,260,40,https://www.npix.net.np/members,No,,253
1806,"Costa Rica","San Jose","Latin America","Punto de Intercambio Neutro de Internet",https://www.crix.cr/,Active,20140429,1158,9.93504,-84.08300,33,25558944,6244689,1553210,0.000000,Yes,2021-10-05,1,186,1,27,250,19,https://www.crix.cr/miembros,Yes,SJO,137
1473,Australia,Adelaide,Asia-Pacific,"IX Australia (Adelaide SA)",https://www.ix.asn.au/peering/,Active,20130227,0,-34.93000,138.52000,50,24320000,5910000,1940000,0.000000,No,2021-08-03,10,188,12,40,182,42,https://www.ix.asn.au/peers-sa/,No,,253
1442,Brazil,Manaus,"Latin America","Ponto de Troca de Trafego do Manaus",https://ix.br/adesao/mao,Active,20130100,0,-3.12920,-60.02140,56,24250000,1290000,220000,0.000000,No,2021-09-03,15,189,16,19,166,20,https://ix.br/particip/mao,No,,137
1962,Iran,Shiraz,Europe,"Shiraz IX",http://www.shiraz-ix.ir/,Active,20160000,0,29.59177,52.58370,10,21929188,13789207,5347418,0.000000,No,2021-10-05,2,195,2,192,442,86,http://www.shiraz-ix.ir/members,No,,387
1951,Spain,Valencia,Europe,"Neutral Internet Exchange Valencia",https://www.nixval.com/internet-exchange/,Active,20090000,0,39.40797,-0.50160,28,20700000,10000000,4000000,0.000000,No,2019-09-25,4,197,4,127,271,87,https://www.nixval.com/internet-exchange/,No,,387
1841,"United States","San Francisco","North America","AMS-IX Bay Area",https://bay.ams-ix.net/,Active,20140910,200431,37.78000,-122.43000,23,20469800,15549900,10443400,0.963990,Yes,2021-09-03,30,198,42,48,298,34,https://bay.ams-ix.net/connected_parties,Yes,SFO,254
1994,"United States",Pittsburgh,"North America","Pittsburgh Internet Exchange",https://pit-ix.net/,Active,20171001,0,40.45000,-79.95000,19,20211405,14873181,7274174,0.000000,No,2021-10-05,31,199,49,55,338,35,https://pit-ix.net/participants/,No,,254
1961,Iran,Tabriz,Europe,"Tabriz IX",http://tabriz-ix.ir/,Active,20160000,0,38.05774,46.31062,6,20017858,9872736,2922243,0.000000,No,2021-10-05,3,200,3,228,558,88,http://tabriz-ix.ir/members,No,,387
2250,Spain,Malaga,Europe,"Startnix IXPlay Peers",https://www.startnix.com/ixp-inicio,Active,20190000,,36.73630,-4.42044,16,20000000,0,0,0.000000,Yes,0000-00-00,5,201,6,159,356,89,https://www.startnix.com/ixp-redes,No,AGP,387
1499,Armenia,Yerevan,Europe,"Armenian Internet Traffic Exchange",http://www.armix.am/eng/index.php,Active,20100000,2547,40.13000,44.47000,8,20000000,0,0,0.000000,Yes,0000-00-00,1,201,1,209,496,89,http://www.armix.am/eng/members.php,Yes,EVN,387
2083,Kuwait,Kuwait,Europe,"Kuwait Internet Exchange",https://ix.kw/,Active,20180000,0,29.22000,47.98000,17,20000000,0,0,0.000000,Yes,2021-08-31,1,201,1,157,348,89,https://ix.kw/members.html,No,KWI,387
1986,Denmark,Copenhagen,Europe,"STHIX - Copenhagen",https://www.sthix.net/,Active,20170915,0,55.67000,12.57000,24,19796119,12313026,4672667,0.000000,No,2021-10-05,3,205,3,138,292,93,https://www.sthix.net/index.php/connected-networks-cph/,No,,387
1516,Finland,Espoo,Europe,"Finnish Communication and Internet Exchange Espoo",https://www.ficix.fi/,Active,19930000,0,60.21000,24.66000,12,19100000,0,0,0.000000,No,0000-00-00,2,206,4,185,415,94,https://www.ficix.fi/membership/,No,,387
2295,Peru,Lima,"Latin America","Jumbo Internet Exchange - Lima",https://www.iptp.com/es_ES/jumbo-internet-exchange/,Active,,,-12.00000,-77.12000,16,18310000,15400000,8580000,0.000000,No,0000-00-00,2,208,2,46,356,22,https://www.peeringdb.com/ix/3312,No,,137
1440,Brazil,Belém,"Latin America","Ponto de Troca de Trafego do Belém",https://ix.br/adesao/bel,Active,20110600,0,-1.46670,-48.48330,42,18210000,7780000,1200000,0.000000,No,2021-09-03,16,209,18,23,217,23,https://ix.br/particip/bel,No,,137
1956,"United States",Ashburn,"North America","Megaport IX Ashburn",https://www.megaport.com/,Active,20161104,0,39.02000,-77.46000,35,18000000,10400000,7000000,0.000000,No,0000-00-00,32,210,33,37,243,36,https://www.megaport.com/services/ix-connected-networks/,No,,254
2000,Netherlands,Amsterdam,Europe,"Asteroid Amsterdam IXP",https://www.asteroidhq.com/ixp-locations/1,Active,20170000,0,52.30000,4.77000,34,18000000,16500000,15000000,0.000000,No,0000-00-00,5,210,8,118,246,96,https://www.asteroidhq.com/ixp-locations/1/networks-connected,No,,387
2062,Portugal,Lisbon,Europe,"DE-CIX Lisbon",https://www.de-cix.net/en/locations/portugal/Lisbon,Active,20190000,0,38.73000,-9.15000,52,17600000,7300000,2000000,0.000000,Yes,2021-08-31,2,212,1,84,174,97,https://www.de-cix.net/en/locations/portugal/Lisbon/connected-networks,Yes,MAD,387
1678,"United States",Reston,"North America","LINX NoVa",https://www.linx.net/,Active,20140300,111022,38.95669,-77.34210,45,17000000,14000000,8000000,0.000000,Yes,2018-08-22,33,214,26,29,204,37,https://portal.linx.net/members/list-ip-asn,Yes,IAD,254
1446,Brazil,Vitória,"Latin America","Ponto de Troca de Trafego do Vitória",https://ix.br/adesao/vix,Active,20120000,0,-20.31890,-40.33780,64,16020000,4910000,400000,0.000000,No,2021-09-03,18,217,15,18,148,25,https://ix.br/particip/vix,No,,137
1848,Angola,Luanda,Africa,ANGONIX,http://www.angonix.net/,Active,20150309,5495,-8.85000,13.23000,21,16000000,0,3,0.000000,Yes,2021-09-03,1,218,1,11,315,12,http://www.angonix.net/customers-partners/customers/,Yes,LAD,82
2029,"Trinidad and Tobago","Princes Town","Latin America",TTIX2,https://ix.tt/,Active,20170131,0,10.26570,-61.38167,8,15020000,2000000,1900000,0.000000,No,2021-08-31,1,219,1,71,496,26,https://ix.tt/membership/founding-members/,No,,137
2052,India,Kolkata,Asia-Pacific,"Extreme IX Kolkata",https://extreme-ix.org,Active,0,0,22.57000,88.40000,10,14644699,8407095,1230347,0.000000,No,2021-10-05,4,221,13,94,442,46,https://extreme-ix.org/members/peers/,No,,253
1974,Russia,Krasnoyarsk,Europe,Sibir-IX,http://www.sibir-ix.ru/provider/,Active,20170300,0,56.17000,92.50000,55,14600000,10400000,7900000,0.000000,No,2019-07-28,12,222,15,79,168,100,http://www.sibir-ix.ru/provider-list/,No,,387
1511,Norway,Stavanger,Europe,"Stavanger Internet exchange",http://www.nix.no/,Active,20070000,0,58.97000,5.71000,4,14000000,0,390,0.000000,No,2021-09-03,2,223,7,249,611,101,https://www.nix.no/who-is-connected/,No,,387
1957,Australia,Brisbane,Asia-Pacific,"Megaport IX Brisbane",https://www.megaport.com/megaport-exchange/,Active,20130900,28055,-27.38000,153.10001,109,14000000,8590000,4000000,0.000000,Yes,0000-00-00,11,223,6,18,86,47,https://www.megaport.com/services/ix-connected-networks/,Yes,SYD,253
1947,India,Kolkata,Asia-Pacific,"IIFON IX Kolkata",https://kolkataix.in,Active,20160000,0,22.57000,88.40000,10,13600000,9100000,8580000,0.000000,No,2019-05-03,5,226,13,94,442,48,https://portal.kolkataix.in/statistics/ixp,No,,253
1890,Italy,Palermo,Europe,"DE-CIX Palermo",https://www.de-cix.net/en/locations/italy/palermo,Active,20150902,0,38.18000,13.10000,24,13500000,1600000,900000,0.000000,No,2021-09-03,6,227,6,138,292,102,https://www.de-cix.net/en/locations/italy/palermo/connected-networks,No,,387
1443,Brazil,Natal,"Latin America","Ponto de Troca de Trafego do Natal",https://ix.br/adesao/nat,Active,20110600,0,-5.76670,-35.20000,51,13450000,8730000,3000000,0.000000,No,2021-09-03,19,228,17,20,179,28,https://ix.br/particip/nat,No,,137
2005,"United States",Dallas,"North America","Megaport Dallas"," https://www.megaport.com",Active,0,0,32.77000,-96.77000,24,11400000,8000000,5000000,0.000000,No,0000-00-00,34,234,40,46,292,38,https://www.megaport.com/services/ix-connected-networks/,No,,254
1839,"Burkina Faso",Ouagadougou,Africa,"BFIX Ouagadougou ",HTTP://www.bfix.bf/,Active,20150626,0,12.37140,-1.51970,12,11145400,7778633,2522450,0.000000,Yes,2021-10-05,1,235,1,19,415,14,https://www.bfix.bf/index.php/membres-bfix,Yes,OUA,82
1959,Australia,Perth,Asia-Pacific,"Megaport IX Perth",https://www.megaport.com/megaport-exchange/,Active,20130000,17636,-31.93000,115.95000,61,11000000,6000000,2700000,0.000000,Yes,0000-00-00,12,236,11,34,156,52,https://www.megaport.com/services/ix-connected-networks/,Yes,SYD,253
1978,Bulgaria,Sofia,Europe,"Megaport MegaIX Sofia",https://www.megaport.com/services/internet-exchange/,Active,20160600,0,42.65000,23.38000,25,11000000,6000000,2000000,0.000000,Yes,0000-00-00,4,236,4,136,287,104,,No,SXF,387
2137,Brazil,"João Pessoa","Latin America","Ponto de Troca de Trafego do João Pessoa",https://ix.br/adesao/jpa/,Active,20180000,0,-7.14643,-34.95164,28,10880000,7800000,2000000,0.000000,No,2021-08-31,20,238,24,32,271,30,https://ix.br/particip/jpa,No,,137
1445,Brazil,"São José do Rio Preto","Latin America","Ponto de Troca de Trafego do São José do Rio Preto",https://ix.br/adesao/sjp,Active,20130100,0,-20.80810,-49.38110,24,10780000,1010000,300000,0.000000,No,2021-09-03,21,239,27,35,292,31,https://ix.br/particip/sjp,No,,137
2288,Ukraine,Kiev,Europe,"PITER-IX Kiev",https://piter-ix.ru/,Active,20190000,,50.40000,30.45000,97,10702889,16763949,1826763,0.000000,No,2021-10-04,5,240,4,51,100,105,https://piter-ix.ru/participants,No,,387
1863,Russia,Omsk,Europe,"Omsk Internet exchange",http://www.omsk-ix.ru/,Active,20060000,0,54.98850,73.32420,15,10700000,5200000,1000000,0.000000,No,2019-07-28,14,241,28,165,367,106,http://www.omsk-ix.ru/members,No,,387
2144,"United States",Ohio,"North America","Ohio IX",http://ohioix.net,Active,,,,,35,10459501,7590799,4515281,0.000000,No,2021-10-05,35,242,33,37,243,39,https://ohioix.net/members/,No,,254
2146,Bulgaria,Varna,Europe,"Varna Internet Exchange",http://www.varnaix.net/en/index.html,Active,20190000,,43.19400,27.89757,8,10000000,0,0,0.000000,No,2021-08-31,5,244,6,209,496,107,http://www.varnaix.net/en/members.html,No,,387
1385,Romania,Bucharest,Europe,Balcan-IX,http://www.balcan-ix.net/,Active,20080000,0,44.50000,26.13000,46,10000000,0,3500000,0.000000,No,2021-09-03,3,244,2,98,200,107,http://www.balcan-ix.net/ro/balcan-ix-partners/,No,,387
2232,Guatemala,"Guatemala City","Latin America",GTIX,http://www.ixp.gt,Active,20191121,,,,14,9509192,3716693,65598,0.000000,No,2021-10-05,1,248,1,50,379,33,http://www.ixp.gt,No,,137
1833,Brazil,Maringá,"Latin America","Ponto de Troca de Trafego do Maringa",https://ix.br/adesao/mgf,Active,20131100,0,-23.42100,-51.93310,70,9480000,4080000,800000,0.000000,No,2021-09-03,23,249,13,16,140,34,https://ix.br/particip/mgf,No,,137
2020,Myanmar,Yangon,Asia-Pacific,"Myanmar Internet Exchange",http://www.mm-ix.net/index.php,Active,20170900,0,16.90377,96.02942,12,9430000,7300000,500000,0.000000,No,2021-06-09,1,250,1,88,415,54,http://www.mm-ix.net/members.php?idx=10,No,,253
1854,France,Lille,Europe,Lillix,http://www.lillix.fr/,Active,20140627,0,50.62920,3.05730,23,9000000,0,2000000,0.000000,No,2021-09-03,5,254,7,140,298,110,http://www.lillix.fr/membres/,No,,387
1540,Canada,Winnipeg,"North America","Winnipeg Internet Exchange",http://wpgix.ca/,Active,20130500,122150,49.88330,-97.15000,25,8800000,2,2600000,0.000000,Yes,2019-03-18,5,256,6,43,287,41,http://wpgix.ca/?page_id=13,Yes,YWG,254
1946,Paraguay,Asuncion,"Latin America","Punto de Intercambio de Tráfico de Paraguay",http://ix.py/,Active,20160000,2394,-25.24000,-57.52000,33,8663224,5621326,1551615,0.000000,Yes,2021-10-04,1,257,1,27,250,36,http://ix.py/,Yes,ASU,137
2011,India,Hyderabad,Asia-Pacific,"Extreme IX Hyderabad",https://extreme-ix.org/,Active,20160623,0,17.45000,78.47000,13,8174619,4652313,557561,0.000000,No,2021-10-05,6,258,12,84,392,55,,No,,253
2138,Brazil,Maceió,"Latin America","Ponto de Troca de Trafego do Maceió",https://ix.br/adesao/mcz/,Active,20190000,0,-9.59309,-35.82677,34,8170000,1100000,400000,0.000000,No,2021-08-31,24,259,21,26,246,37,https://ix.br/particip/mcz,No,,137
2047,"United States",Fremont,"North America","Fremont Cabal Internet Exchange",http://fcix.net/,Active,20180400,0,37.56283,-122.00044,39,8000000,0,1000000,0.000000,No,2021-08-31,37,260,32,35,229,42,http://fcix.net/participants/,No,,254
1861,Russia,Novosibirsk,Europe,"DataIX Novosibirsk",http://www.dataix.ru/,Active,20120000,0,55.03000,82.90000,27,8000000,0,1500000,0.000000,No,2017-11-01,15,260,26,130,277,112,http://www.dataix.ru/eng/members/,No,,387
2238,Latvia,Riga,Europe,"PITER-IX Riga",https://www.piter-ix.ru/,Active,,,56.97000,24.05000,104,7909298,12692328,1335365,0.000000,No,2021-10-04,2,262,1,47,92,113,,No,,387
1864,Russia,"St. Petersburg",Europe,PIRIX,http://pirix.ru/,Active,20080000,0,59.93000,30.30000,50,7900000,5100000,3600000,0.000000,No,2018-06-29,16,263,17,88,182,114,http://pirix.ru/members/,No,,387
1932,"United States","Los Angeles","North America","Megaport IX Los Angeles",https://www.megaport.com/services/ix-connected-networks/,Active,20161104,236358,33.97000,-118.25000,28,7600000,6970000,4000000,0.000000,Yes,0000-00-00,38,264,37,42,271,43,https://www.megaport.com/services/ix-connected-networks/,Yes,BUR,254
2059,Estonia,Tallinn,Europe,"PITER-IX Tallinn",https://piter-ix.ru/,Active,0,0,59.35000,24.80000,95,7401029,8686242,1242625,0.000000,No,2021-10-04,1,265,1,53,103,115,,No,,387
2065,Greece,Thessaloniki,Europe,"GR-IX Thessaloniki",https://www.gr-ix.gr,Active,20180000,0,40.62125,22.91101,20,7376148,4578211,1273888,0.000000,No,2021-10-05,2,266,2,148,315,116,https://www.gr-ix.gr/members/,No,,387
1985,Kyrgyzstan,Bishkek,Asia-Pacific,KG-IX,http://kg-ix.net/,Active,20180214,0,42.87679,74.45178,5,7000000,3000000,400000,0.000000,No,0000-00-00,2,267,2,122,581,56,,No,,253
